Year,MAPE,algo,cov,algocov,day,resolution
2016,0.2203292592563859,Chronos,SARI,Chronos_SARI,12,D
2016,0.1956648631310224,AutoML,SARI,AutoML_SARI,12,D
2017,0.139617049159522,TFT,SARI,TFT_SARI,12,D
2017,0.1382162071766559,TFT,SARI+LC,TFT_SARI+LC,12,D
2017,0.17928824159913193,TFT,SARI+AGE,TFT_SARI+AGE,12,D
2017,0.16640682566894885,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,12,D
2017,0.20160060376962208,DeepAR,SARI,DeepAR_SARI,12,D
2017,0.21588799988695317,DeepAR,SARI+LC,DeepAR_SARI+LC,12,D
2017,0.2228969665881167,DeepAR,SARI+AGE,DeepAR_SARI+AGE,12,D
2017,0.22430389595086256,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,12,D
2017,0.21405950792514797,Chronos,SARI,Chronos_SARI,12,D
2017,0.18672609651763772,AutoML,SARI,AutoML_SARI,12,D
2018,0.14669575995634715,TFT,SARI,TFT_SARI,12,D
2018,0.1517220089705006,TFT,SARI+LC,TFT_SARI+LC,12,D
2018,0.13442705766050955,TFT,SARI+AGE,TFT_SARI+AGE,12,D
2018,0.14648501362550187,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,12,D
2018,0.16579321551141887,DeepAR,SARI,DeepAR_SARI,12,D
2018,0.19106978228607832,DeepAR,SARI+LC,DeepAR_SARI+LC,12,D
2018,0.18398154748593062,DeepAR,SARI+AGE,DeepAR_SARI+AGE,12,D
2018,0.2174248324837343,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,12,D
2018,0.20303121542323113,Chronos,SARI,Chronos_SARI,12,D
2018,0.1442546669882763,AutoML,SARI,AutoML_SARI,12,D
2019,0.17054849517060303,TFT,SARI,TFT_SARI,12,D
2019,0.18271908314567947,TFT,SARI+LC,TFT_SARI+LC,12,D
2019,0.17038467299079021,TFT,SARI+AGE,TFT_SARI+AGE,12,D
2019,0.18676601527204653,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,12,D
2019,0.1334407706817568,DeepAR,SARI,DeepAR_SARI,12,D
2019,0.18025827238095793,DeepAR,SARI+LC,DeepAR_SARI+LC,12,D
2019,0.1579793980888427,DeepAR,SARI+AGE,DeepAR_SARI+AGE,12,D
2019,0.17533894433267375,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,12,D
2019,0.1866902300350026,Chronos,SARI,Chronos_SARI,12,D
2019,0.1422368788747371,AutoML,SARI,AutoML_SARI,12,D
2014,0.218857493242404,TFT,SARI,TFT_SARI,13,D
2014,0.25242918080795446,TFT,SARI+LC,TFT_SARI+LC,13,D
2014,0.2306887382555581,TFT,SARI+AGE,TFT_SARI+AGE,13,D
2014,0.3057172869530925,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,13,D
2014,0.19536125002086452,DeepAR,SARI,DeepAR_SARI,13,D
2014,0.2245642182675619,DeepAR,SARI+LC,DeepAR_SARI+LC,13,D
2014,0.20783949631897983,DeepAR,SARI+AGE,DeepAR_SARI+AGE,13,D
2014,0.22855363507990478,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,13,D
2014,0.18826651646314854,Chronos,SARI,Chronos_SARI,13,D
2014,0.2083189029316336,AutoML,SARI,AutoML_SARI,13,D
2015,0.12940249639007384,TFT,SARI,TFT_SARI,13,D
2015,0.2689174305186662,TFT,SARI+LC,TFT_SARI+LC,13,D
2015,0.14905349112256927,TFT,SARI+AGE,TFT_SARI+AGE,13,D
2015,0.25276013190449576,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,13,D
2015,0.2271260332420633,DeepAR,SARI,DeepAR_SARI,13,D
2015,0.24756936404628663,DeepAR,SARI+LC,DeepAR_SARI+LC,13,D
2015,0.2616967920785037,DeepAR,SARI+AGE,DeepAR_SARI+AGE,13,D
2015,0.24304347634092202,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,13,D
2015,0.18204597358331068,Chronos,SARI,Chronos_SARI,13,D
2015,0.14396228791254947,AutoML,SARI,AutoML_SARI,13,D
2016,0.16913927282389674,TFT,SARI,TFT_SARI,13,D
2016,0.15434179798406042,TFT,SARI+LC,TFT_SARI+LC,13,D
2016,0.1685437236517324,TFT,SARI+AGE,TFT_SARI+AGE,13,D
2016,0.16893940357221587,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,13,D
2016,0.20812010930664773,DeepAR,SARI,DeepAR_SARI,13,D
2016,0.19322919205374595,DeepAR,SARI+LC,DeepAR_SARI+LC,13,D
2016,0.18879488938229874,DeepAR,SARI+AGE,DeepAR_SARI+AGE,13,D
2016,0.21334019085886538,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,13,D
2016,0.22901985988238796,Chronos,SARI,Chronos_SARI,13,D
2016,0.20043248205164824,AutoML,SARI,AutoML_SARI,13,D
2017,0.13902103183063552,TFT,SARI,TFT_SARI,13,D
2017,0.14621144714722023,TFT,SARI+LC,TFT_SARI+LC,13,D
2017,0.17398653561803248,TFT,SARI+AGE,TFT_SARI+AGE,13,D
2017,0.16979989184349573,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,13,D
2017,0.2066185612202824,DeepAR,SARI,DeepAR_SARI,13,D
2017,0.22413135192351596,DeepAR,SARI+LC,DeepAR_SARI+LC,13,D
2017,0.22543530188275915,DeepAR,SARI+AGE,DeepAR_SARI+AGE,13,D
2017,0.23039789039589384,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,13,D
2017,0.22114841663782264,Chronos,SARI,Chronos_SARI,13,D
2017,0.18551665782839027,AutoML,SARI,AutoML_SARI,13,D
2018,0.14855873382030904,TFT,SARI,TFT_SARI,13,D
2018,0.1446055872083079,TFT,SARI+LC,TFT_SARI+LC,13,D
2018,0.13908874760437015,TFT,SARI+AGE,TFT_SARI+AGE,13,D
2018,0.1440616004831596,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,13,D
2018,0.1657721756818527,DeepAR,SARI,DeepAR_SARI,13,D
2018,0.19155868218496108,DeepAR,SARI+LC,DeepAR_SARI+LC,13,D
2018,0.18721101252212305,DeepAR,SARI+AGE,DeepAR_SARI+AGE,13,D
2018,0.22746164987940767,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,13,D
2018,0.21087841934897977,Chronos,SARI,Chronos_SARI,13,D
2018,0.15017598760291279,AutoML,SARI,AutoML_SARI,13,D
2019,0.17561318623770106,TFT,SARI,TFT_SARI,13,D
2019,0.18168775579633203,TFT,SARI+LC,TFT_SARI+LC,13,D
2019,0.17115904903360699,TFT,SARI+AGE,TFT_SARI+AGE,13,D
2019,0.1851060004785235,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,13,D
2019,0.1336560527805518,DeepAR,SARI,DeepAR_SARI,13,D
2019,0.17189757914407866,DeepAR,SARI+LC,DeepAR_SARI+LC,13,D
2019,0.16547874964409687,DeepAR,SARI+AGE,DeepAR_SARI+AGE,13,D
2019,0.18162516349611804,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,13,D
2019,0.19015207355396696,Chronos,SARI,Chronos_SARI,13,D
2019,0.14232026866438124,AutoML,SARI,AutoML_SARI,13,D
2014,0.21390189408213064,TFT,SARI,TFT_SARI,14,W
2014,0.22695110702234522,TFT,SARI,TFT_SARI,14,D
2014,0.2532129689087874,TFT,SARI+LC,TFT_SARI+LC,14,D
2014,0.23000931705199867,TFT,SARI+AGE,TFT_SARI+AGE,14,D
2014,0.3130130009117048,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,14,D
2014,0.2013828247488418,DeepAR,SARI,DeepAR_SARI,14,D
2014,0.21817196452052873,DeepAR,SARI+LC,DeepAR_SARI+LC,14,D
2014,0.20265649227818539,DeepAR,SARI+AGE,DeepAR_SARI+AGE,14,D
2014,0.24374205739011853,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,14,D
2014,0.19152068504442607,Chronos,SARI,Chronos_SARI,14,D
2014,0.2151618591680347,AutoML,SARI,AutoML_SARI,14,D
2015,0.11446982142689284,TFT,SARI,TFT_SARI,14,W
2015,0.13537859336414082,TFT,SARI,TFT_SARI,14,D
2015,0.2681199403387331,TFT,SARI+LC,TFT_SARI+LC,14,D
2015,0.15319911851820964,TFT,SARI+AGE,TFT_SARI+AGE,14,D
2015,0.25753575726298583,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,14,D
2015,0.2278069076981426,DeepAR,SARI,DeepAR_SARI,14,D
2015,0.24934486205310674,DeepAR,SARI+LC,DeepAR_SARI+LC,14,D
2015,0.256974323294314,DeepAR,SARI+AGE,DeepAR_SARI+AGE,14,D
2015,0.2534966887389708,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,14,D
2015,0.1899090429077539,Chronos,SARI,Chronos_SARI,14,D
2015,0.14087912176249176,AutoML,SARI,AutoML_SARI,14,D
2016,0.1563275177106483,TFT,SARI,TFT_SARI,14,W
2016,0.16828105187645678,TFT,SARI,TFT_SARI,14,D
2016,0.15418945088540575,TFT,SARI+LC,TFT_SARI+LC,14,D
2016,0.1721115147105285,TFT,SARI+AGE,TFT_SARI+AGE,14,D
2016,0.17101016609794517,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,14,D
2016,0.21451393598412744,DeepAR,SARI,DeepAR_SARI,14,D
2016,0.20717051092164743,DeepAR,SARI+LC,DeepAR_SARI+LC,14,D
2016,0.18885686191604673,DeepAR,SARI+AGE,DeepAR_SARI+AGE,14,D
2016,0.22441959816397744,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,14,D
2016,0.2325756830535333,Chronos,SARI,Chronos_SARI,14,D
2016,0.20551286589128095,AutoML,SARI,AutoML_SARI,14,D
2017,0.12294636660400778,TFT,SARI,TFT_SARI,14,W
2017,0.14514748961334012,TFT,SARI,TFT_SARI,14,D
2017,0.14475782853268318,TFT,SARI+LC,TFT_SARI+LC,14,D
2017,0.1747030848551117,TFT,SARI+AGE,TFT_SARI+AGE,14,D
2017,0.171187771451026,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,14,D
2017,0.21051004211274543,DeepAR,SARI,DeepAR_SARI,14,D
2017,0.2329146785389211,DeepAR,SARI+LC,DeepAR_SARI+LC,14,D
2017,0.22447841692784926,DeepAR,SARI+AGE,DeepAR_SARI+AGE,14,D
2017,0.24103292924001557,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,14,D
2017,0.22491987738433747,Chronos,SARI,Chronos_SARI,14,D
2017,0.1837142795509985,AutoML,SARI,AutoML_SARI,14,D
2018,0.1318771270281407,TFT,SARI,TFT_SARI,14,W
2018,0.1542862709410518,TFT,SARI,TFT_SARI,14,D
2018,0.13746470178418857,TFT,SARI+LC,TFT_SARI+LC,14,D
2018,0.14875687603084248,TFT,SARI+AGE,TFT_SARI+AGE,14,D
2018,0.15065264367066117,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,14,D
2018,0.16191028269000232,DeepAR,SARI,DeepAR_SARI,14,D
2018,0.2010008888940508,DeepAR,SARI+LC,DeepAR_SARI+LC,14,D
2018,0.19518703379214167,DeepAR,SARI+AGE,DeepAR_SARI+AGE,14,D
2018,0.2298703668022098,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,14,D
2018,0.22008254693766277,Chronos,SARI,Chronos_SARI,14,D
2018,0.1551845260682304,AutoML,SARI,AutoML_SARI,14,D
2019,0.1629067868355382,TFT,SARI,TFT_SARI,14,W
2019,0.18886106751633322,TFT,SARI,TFT_SARI,14,D
2019,0.1826238801654271,TFT,SARI+LC,TFT_SARI+LC,14,D
2019,0.17338773842153896,TFT,SARI+AGE,TFT_SARI+AGE,14,D
2019,0.18408692299342327,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,14,D
2019,0.1419347423310709,DeepAR,SARI,DeepAR_SARI,14,D
2019,0.1815821581754845,DeepAR,SARI+LC,DeepAR_SARI+LC,14,D
2019,0.16623194970675187,DeepAR,SARI+AGE,DeepAR_SARI+AGE,14,D
2019,0.18228982860827642,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,14,D
2019,0.19813558076544766,Chronos,SARI,Chronos_SARI,14,D
2019,0.1372938564423556,AutoML,SARI,AutoML_SARI,14,D
2014,0.23377918955924995,TFT,SARI,TFT_SARI,15,D
2014,0.25834493792841456,TFT,SARI+LC,TFT_SARI+LC,15,D
2014,0.22914338245731772,TFT,SARI+AGE,TFT_SARI+AGE,15,D
2014,0.3078894082929692,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,15,D
2014,0.20826739895916888,DeepAR,SARI,DeepAR_SARI,15,D
2014,0.2316420819091726,DeepAR,SARI+LC,DeepAR_SARI+LC,15,D
2014,0.21007641985272468,DeepAR,SARI+AGE,DeepAR_SARI+AGE,15,D
2014,0.2593629398208832,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,15,D
2014,0.1922378367311175,Chronos,SARI,Chronos_SARI,15,D
2014,0.2177196531700766,AutoML,SARI,AutoML_SARI,15,D
2015,0.13956979836638267,TFT,SARI,TFT_SARI,15,D
2015,0.2755008993197907,TFT,SARI+LC,TFT_SARI+LC,15,D
2015,0.15152812931689208,TFT,SARI+AGE,TFT_SARI+AGE,15,D
2015,0.2683774077909882,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,15,D
2015,0.23077158338363882,DeepAR,SARI,DeepAR_SARI,15,D
2015,0.2552592585464428,DeepAR,SARI+LC,DeepAR_SARI+LC,15,D
2015,0.2642049316368956,DeepAR,SARI+AGE,DeepAR_SARI+AGE,15,D
2015,0.25619715030082807,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,15,D
2015,0.19720682665818584,Chronos,SARI,Chronos_SARI,15,D
2015,0.15186345927930914,AutoML,SARI,AutoML_SARI,15,D
2016,0.17479133871128946,TFT,SARI,TFT_SARI,15,D
2016,0.15694599070320697,TFT,SARI+LC,TFT_SARI+LC,15,D
2016,0.1817261101252118,TFT,SARI+AGE,TFT_SARI+AGE,15,D
2016,0.16697783408663158,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,15,D
2016,0.22716241542396598,DeepAR,SARI,DeepAR_SARI,15,D
2016,0.2102983965311947,DeepAR,SARI+LC,DeepAR_SARI+LC,15,D
2016,0.1971681123270748,DeepAR,SARI+AGE,DeepAR_SARI+AGE,15,D
2016,0.23920156393839087,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,15,D
2016,0.24248347047599753,Chronos,SARI,Chronos_SARI,15,D
2016,0.20157092503322352,AutoML,SARI,AutoML_SARI,15,D
2017,0.1444583698494494,TFT,SARI,TFT_SARI,15,D
2017,0.13726546129172829,TFT,SARI+LC,TFT_SARI+LC,15,D
2017,0.1797243529785517,TFT,SARI+AGE,TFT_SARI+AGE,15,D
2017,0.17124439736766137,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,15,D
2017,0.2113596068015821,DeepAR,SARI,DeepAR_SARI,15,D
2017,0.2349440706876885,DeepAR,SARI+LC,DeepAR_SARI+LC,15,D
2017,0.2291392147707898,DeepAR,SARI+AGE,DeepAR_SARI+AGE,15,D
2017,0.24810714119933963,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,15,D
2017,0.2234915036657029,Chronos,SARI,Chronos_SARI,15,D
2017,0.1822600136830981,AutoML,SARI,AutoML_SARI,15,D
2018,0.15798177075796557,TFT,SARI,TFT_SARI,15,D
2018,0.14191997408767001,TFT,SARI+LC,TFT_SARI+LC,15,D
2018,0.1586933751472439,TFT,SARI+AGE,TFT_SARI+AGE,15,D
2018,0.1529909479064344,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,15,D
2018,0.1608451557099485,DeepAR,SARI,DeepAR_SARI,15,D
2018,0.20605905928556173,DeepAR,SARI+LC,DeepAR_SARI+LC,15,D
2018,0.20231922717780587,DeepAR,SARI+AGE,DeepAR_SARI+AGE,15,D
2018,0.24044141205198047,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,15,D
2018,0.22995691721644185,Chronos,SARI,Chronos_SARI,15,D
2018,0.1607663048305942,AutoML,SARI,AutoML_SARI,15,D
2019,0.1844057446083901,TFT,SARI,TFT_SARI,15,D
2019,0.1812908400073696,TFT,SARI+LC,TFT_SARI+LC,15,D
2019,0.17403015427440716,TFT,SARI+AGE,TFT_SARI+AGE,15,D
2019,0.18386552364088396,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,15,D
2019,0.145705428778356,DeepAR,SARI,DeepAR_SARI,15,D
2019,0.1733376037800404,DeepAR,SARI+LC,DeepAR_SARI+LC,15,D
2019,0.1629093626397171,DeepAR,SARI+AGE,DeepAR_SARI+AGE,15,D
2019,0.19392349277980037,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,15,D
2019,0.20815291355968665,Chronos,SARI,Chronos_SARI,15,D
2019,0.14617968347291585,AutoML,SARI,AutoML_SARI,15,D
2014,0.23424038862829277,TFT,SARI,TFT_SARI,16,D
2014,0.2613919824889258,TFT,SARI+LC,TFT_SARI+LC,16,D
2014,0.22073575572311915,TFT,SARI+AGE,TFT_SARI+AGE,16,D
2014,0.30678542985671153,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,16,D
2014,0.21882730884079077,DeepAR,SARI,DeepAR_SARI,16,D
2014,0.23600569838883947,DeepAR,SARI+LC,DeepAR_SARI+LC,16,D
2014,0.22077474831096786,DeepAR,SARI+AGE,DeepAR_SARI+AGE,16,D
2014,0.2555534665769585,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,16,D
2014,0.20025976171675555,Chronos,SARI,Chronos_SARI,16,D
2014,0.22917323690595306,AutoML,SARI,AutoML_SARI,16,D
2015,0.14007374567482245,TFT,SARI,TFT_SARI,16,D
2015,0.2743147482864263,TFT,SARI+LC,TFT_SARI+LC,16,D
2015,0.154475749562763,TFT,SARI+AGE,TFT_SARI+AGE,16,D
2015,0.2751182109912371,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,16,D
2015,0.24159617594975655,DeepAR,SARI,DeepAR_SARI,16,D
2015,0.26369793058885227,DeepAR,SARI+LC,DeepAR_SARI+LC,16,D
2015,0.26742277513794943,DeepAR,SARI+AGE,DeepAR_SARI+AGE,16,D
2015,0.26519098345016695,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,16,D
2015,0.21082373153076475,Chronos,SARI,Chronos_SARI,16,D
2015,0.15412557454730974,AutoML,SARI,AutoML_SARI,16,D
2016,0.17966109048394868,TFT,SARI,TFT_SARI,16,D
2016,0.16295176584170015,TFT,SARI+LC,TFT_SARI+LC,16,D
2016,0.18609362703447213,TFT,SARI+AGE,TFT_SARI+AGE,16,D
2016,0.16709503508809162,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,16,D
2016,0.21787879991995637,DeepAR,SARI,DeepAR_SARI,16,D
2016,0.21879236024325655,DeepAR,SARI+LC,DeepAR_SARI+LC,16,D
2016,0.20641867814126716,DeepAR,SARI+AGE,DeepAR_SARI+AGE,16,D
2016,0.243048277654373,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,16,D
2016,0.2501933061407555,Chronos,SARI,Chronos_SARI,16,D
2016,0.21156948830785594,AutoML,SARI,AutoML_SARI,16,D
2017,0.14399991059025846,TFT,SARI,TFT_SARI,16,D
2017,0.13339492442589793,TFT,SARI+LC,TFT_SARI+LC,16,D
2017,0.1821390399945587,TFT,SARI+AGE,TFT_SARI+AGE,16,D
2017,0.1637989735889912,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,16,D
2017,0.20523167282866134,DeepAR,SARI,DeepAR_SARI,16,D
2017,0.2387453538360146,DeepAR,SARI+LC,DeepAR_SARI+LC,16,D
2017,0.2368421840510035,DeepAR,SARI+AGE,DeepAR_SARI+AGE,16,D
2017,0.2509496478027668,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,16,D
2017,0.2223489235655,Chronos,SARI,Chronos_SARI,16,D
2017,0.17046565921102877,AutoML,SARI,AutoML_SARI,16,D
2018,0.16562249326642017,TFT,SARI,TFT_SARI,16,D
2018,0.14058094223666073,TFT,SARI+LC,TFT_SARI+LC,16,D
2018,0.16798811739002065,TFT,SARI+AGE,TFT_SARI+AGE,16,D
2018,0.15738231452246063,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,16,D
2018,0.1615584092664491,DeepAR,SARI,DeepAR_SARI,16,D
2018,0.21290678579279357,DeepAR,SARI+LC,DeepAR_SARI+LC,16,D
2018,0.21255074375210617,DeepAR,SARI+AGE,DeepAR_SARI+AGE,16,D
2018,0.2419104317625347,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,16,D
2018,0.23243958654439684,Chronos,SARI,Chronos_SARI,16,D
2018,0.15592052152790145,AutoML,SARI,AutoML_SARI,16,D
2019,0.18350879113780902,TFT,SARI,TFT_SARI,16,D
2019,0.1816199931216914,TFT,SARI+LC,TFT_SARI+LC,16,D
2019,0.17889023321655334,TFT,SARI+AGE,TFT_SARI+AGE,16,D
2019,0.1861159734439959,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,16,D
2019,0.14952185571027107,DeepAR,SARI,DeepAR_SARI,16,D
2019,0.18402962683436158,DeepAR,SARI+LC,DeepAR_SARI+LC,16,D
2019,0.16838336102978974,DeepAR,SARI+AGE,DeepAR_SARI+AGE,16,D
2019,0.1925247737193848,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,16,D
2019,0.22316796102020228,Chronos,SARI,Chronos_SARI,16,D
2019,0.1488420619431964,AutoML,SARI,AutoML_SARI,16,D
2014,0.22843401443777733,TFT,SARI,TFT_SARI,17,D
2014,0.2692101635624386,TFT,SARI+LC,TFT_SARI+LC,17,D
2014,0.21910675644823593,TFT,SARI+AGE,TFT_SARI+AGE,17,D
2014,0.31088235384320045,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,17,D
2014,0.22201907306214638,DeepAR,SARI,DeepAR_SARI,17,D
2014,0.24148429907306324,DeepAR,SARI+LC,DeepAR_SARI+LC,17,D
2014,0.23047841778269984,DeepAR,SARI+AGE,DeepAR_SARI+AGE,17,D
2014,0.25297995240233584,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,17,D
2014,0.2057855921594391,Chronos,SARI,Chronos_SARI,17,D
2014,0.23481384078020007,AutoML,SARI,AutoML_SARI,17,D
2015,0.13944358375452437,TFT,SARI,TFT_SARI,17,D
2015,0.2759182821964607,TFT,SARI+LC,TFT_SARI+LC,17,D
2015,0.15380289394859933,TFT,SARI+AGE,TFT_SARI+AGE,17,D
2015,0.28000592000531166,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,17,D
2015,0.24515034104342368,DeepAR,SARI,DeepAR_SARI,17,D
2015,0.26913565279118673,DeepAR,SARI+LC,DeepAR_SARI+LC,17,D
2015,0.2549353541817311,DeepAR,SARI+AGE,DeepAR_SARI+AGE,17,D
2015,0.26193617322865786,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,17,D
2015,0.21166041234706315,Chronos,SARI,Chronos_SARI,17,D
2015,0.1539175818125958,AutoML,SARI,AutoML_SARI,17,D
2016,0.18656638140361262,TFT,SARI,TFT_SARI,17,D
2016,0.16110953830402858,TFT,SARI+LC,TFT_SARI+LC,17,D
2016,0.18921878820380975,TFT,SARI+AGE,TFT_SARI+AGE,17,D
2016,0.17005725226409463,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,17,D
2016,0.2215686948089734,DeepAR,SARI,DeepAR_SARI,17,D
2016,0.21765464611483806,DeepAR,SARI+LC,DeepAR_SARI+LC,17,D
2016,0.20802358746065294,DeepAR,SARI+AGE,DeepAR_SARI+AGE,17,D
2016,0.24413369675604704,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,17,D
2016,0.255179212918685,Chronos,SARI,Chronos_SARI,17,D
2016,0.22751766255901745,AutoML,SARI,AutoML_SARI,17,D
2017,0.13386016848696192,TFT,SARI,TFT_SARI,17,D
2017,0.13419893886087372,TFT,SARI+LC,TFT_SARI+LC,17,D
2017,0.18163828887730757,TFT,SARI+AGE,TFT_SARI+AGE,17,D
2017,0.1691618645822957,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,17,D
2017,0.21330711633427007,DeepAR,SARI,DeepAR_SARI,17,D
2017,0.23529469529964842,DeepAR,SARI+LC,DeepAR_SARI+LC,17,D
2017,0.23328453633373267,DeepAR,SARI+AGE,DeepAR_SARI+AGE,17,D
2017,0.2533630878612957,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,17,D
2017,0.22045190687350616,Chronos,SARI,Chronos_SARI,17,D
2017,0.18599569639075367,AutoML,SARI,AutoML_SARI,17,D
2018,0.16687905330626845,TFT,SARI,TFT_SARI,17,D
2018,0.1512675627091882,TFT,SARI+LC,TFT_SARI+LC,17,D
2018,0.17656601464186847,TFT,SARI+AGE,TFT_SARI+AGE,17,D
2018,0.15802557106936524,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,17,D
2018,0.16298470224056813,DeepAR,SARI,DeepAR_SARI,17,D
2018,0.22008047430414762,DeepAR,SARI+LC,DeepAR_SARI+LC,17,D
2018,0.22492185758254282,DeepAR,SARI+AGE,DeepAR_SARI+AGE,17,D
2018,0.24442005194365288,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,17,D
2018,0.24083886939590282,Chronos,SARI,Chronos_SARI,17,D
2018,0.15882524437582746,AutoML,SARI,AutoML_SARI,17,D
2019,0.17954377150904158,TFT,SARI,TFT_SARI,17,D
2019,0.1760961143529344,TFT,SARI+LC,TFT_SARI+LC,17,D
2019,0.17939666564468446,TFT,SARI+AGE,TFT_SARI+AGE,17,D
2019,0.1862721688221819,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,17,D
2019,0.14653219022580286,DeepAR,SARI,DeepAR_SARI,17,D
2019,0.18475851387945363,DeepAR,SARI+LC,DeepAR_SARI+LC,17,D
2019,0.16341848588973745,DeepAR,SARI+AGE,DeepAR_SARI+AGE,17,D
2019,0.19075899544303992,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,17,D
2019,0.23511095431963747,Chronos,SARI,Chronos_SARI,17,D
2019,0.15669964016066787,AutoML,SARI,AutoML_SARI,17,D
2014,0.22020198119361442,TFT,SARI,TFT_SARI,18,W
2014,0.2274312478337916,TFT,SARI,TFT_SARI,18,D
2014,0.2751207548914687,TFT,SARI+LC,TFT_SARI+LC,18,D
2014,0.21965367926549628,TFT,SARI+AGE,TFT_SARI+AGE,18,D
2014,0.3073190634708125,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,18,D
2014,0.22619166140648564,DeepAR,SARI,DeepAR_SARI,18,D
2014,0.2561435210725677,DeepAR,SARI+LC,DeepAR_SARI+LC,18,D
2014,0.23996683318248602,DeepAR,SARI+AGE,DeepAR_SARI+AGE,18,D
2014,0.2704329405573914,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,18,D
2014,0.2138373923608509,Chronos,SARI,Chronos_SARI,18,D
2014,0.24359676235907538,AutoML,SARI,AutoML_SARI,18,D
2015,0.1250005821027735,TFT,SARI,TFT_SARI,18,W
2015,0.1394048508045256,TFT,SARI,TFT_SARI,18,D
2015,0.2755052425045949,TFT,SARI+LC,TFT_SARI+LC,18,D
2015,0.15945458106115806,TFT,SARI+AGE,TFT_SARI+AGE,18,D
2015,0.28737047804958044,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,18,D
2015,0.2536554827147154,DeepAR,SARI,DeepAR_SARI,18,D
